concept,instance_id,sense,sentence
speculation.NOUN,speculation.NOUN.000157,speculation%1:09:00::,"His physical theory, he tells us, was drawn from certain speculations as to nervous action which Isaac Newton had published in his Principia."
speculation.NOUN,speculation.NOUN.000158,speculation%1:09:00::,"Yet, the most appropriate structure of this system is determined neither by purely political calculation nor by philosophical speculation."
speculation.NOUN,speculation.NOUN.000159,speculation%1:09:00::,The last-named volume contains Jevons 's speculations on the connection between commercial crises and sunspots.
speculation.NOUN,speculation.NOUN.000160,speculation%1:09:00::,"On the contrary, there were certain circumstances in her person which completely checked it. The cause of Ruskin 's ""disgust"" has led to much speculation."
speculation.NOUN,speculation.NOUN.000161,speculation%1:09:00::,"The spiritual enthusiasm of Lady Conway was a considerable factor in some of More 's speculations, even though she at length joined the Quakers."
speculation.NOUN,speculation.NOUN.000162,speculation%1:09:00::,"However, an increasing number of reports circulated about friction in the marriage, with speculation that this may have been due to Alice 's making do with less money than she had once been accustomed to."
speculation.NOUN,speculation.NOUN.000163,speculation%1:09:00::,"Work His work embraces in its scope many psychological and more strictly metaphysical discussions, but it is chiefly in connexion with ethics that Tucker 's speculations are remembered."
speculation.NOUN,speculation.NOUN.000164,speculation%1:09:00::,"He added, ""when two persons have their thoughts and speculations completely in common it is of little consequence, in respect of the question of originality, which of them holds the pen."""
speculation.NOUN,speculation.NOUN.000165,speculation%1:09:00::,"This was also the period of time when he composed his extensive love poetry, leading to speculation that the poems may have been autobiographical. Many theories have been put forward to explain the missing material."
speculation.NOUN,speculation.NOUN.000166,speculation%1:21:00::,"Prior to his election, he was involved with the Marquis de la Luzerne, the French ambassador in some unsuccessful stock speculation during the Nootka Crisis, a dispute between Great Britain and Spain."
speculation.NOUN,speculation.NOUN.000167,speculation%1:10:03::,"His Philosophical Poems appeared (1647), with his Echief speculations and experiences ""."
speculation.NOUN,speculation.NOUN.000168,speculation%1:10:03::,"Influence Eriugena 's work is distinguished by the freedom of his speculation, and the boldness with which he works out his logical or dialectical system of the universe."
speculation.NOUN,speculation.NOUN.000169,speculation%1:10:03::,"J Hopkins, (Minneapolis, MN: Banning, 1996) Metaphysical Speculations, tr."
speculation.NOUN,speculation.NOUN.000170,speculation%1:10:03::,"Royce attributes Eckhart 's reputation for originality to the fact that he translated scholastic philosophy from Latin into German, and that Eckhart wrote about his speculations in German instead of Latin."
speculation.NOUN,speculation.NOUN.000171,speculation%1:10:03::,"Beyond this, little is certain about his death, and the circumstances of his death have been the subject of considerable speculation."
speculation.NOUN,speculation.NOUN.000172,speculation%1:10:03::,Some historians sidestep speculation about the visions by asserting that her belief in her calling is more relevant than questions about the visions ' ultimate origin. A number of more recent scholars attempted to explain her visions in psychiatric or neurological terms.
speculation.NOUN,speculation.NOUN.000173,speculation%1:10:03::,"If one then speaks of God 's essence or being as anything outside of incomprehensible, one speaks in direct contradiction to the theoria of Christianity and as such are not true theologians and are instead speaking of God through speculations, rather than experience."
speculation.NOUN,speculation.NOUN.000174,speculation%1:10:03::,"Despite the autopsy, the cause of his poor health was never precisely determined, though speculation focuses on tuberculosis, stomach cancer, or a combination of the two."
speculation.NOUN,speculation.NOUN.000175,speculation%1:10:03::,"They evince complete independence of traditional doctrines, though they are based on symbolism of numbers, on combinations of letters, and on abstract speculations rather than observation."
speculation.NOUN,speculation.NOUN.000176,speculation%1:10:03::,"Like the other Cappadocian fathers Gregory of Nazianzus and Basil of Caesarea, Evagrius was an avid student of Origen of Alexandria (c. 185-250 AD), and he further developed certain esoteric speculations regarding the pre-existence of human souls, the Origenist account of apocatastasis, and certain teachings about the natures of God and Christ."
speculation.NOUN,speculation.NOUN.000177,speculation%1:10:03::,"So, are there Reevonians? The relationship between Reeve and Lodowicke Muggleton has been subject to considerable speculation from historians."
speculation.NOUN,speculation.NOUN.000178,speculation%1:10:03::,"The exact cause of death has not been released by his family, leaving writers of non-fiction to speculation regarding the cause of his untimely death."
speculation.NOUN,speculation.NOUN.000179,speculation%1:10:03::,Origen 's speculations on these matters were declared heretical by the Second Council of Constantinople in 553 AD.
speculation.NOUN,speculation.NOUN.000180,speculation%1:10:03::,"It surprised him when an unauthorised edition appeared in 1642, since the work included several unorthodox religious speculations."
speculation.NOUN,speculation.NOUN.000181,speculation%1:10:03::,"Atkinson 's two co-authors in the latter venture, if they even existed, are unknown, but speculation often includes names like Mabel Collins, Michael Whitty, Paul Foster Case, and Harriett Case. A major collection of Atkinson 's works is among the holdings of a Brazilian organization called Circulo de Estudos Ramacháraca."
speculation.NOUN,speculation.NOUN.000182,speculation%1:10:03::,"The spiritual enthusiasm of Lady Conway was a considerable factor in some of More 's speculations, even though she at length joined the Quakers."
speculation.NOUN,speculation.NOUN.000183,speculation%1:10:03::,"Daniel, though claiming to be a contemporary, admits to no knowledge of John 's origins -- any speculation on John 's birth is the result of much later speculation, and is confined to references in the Menologion."
speculation.NOUN,speculation.NOUN.000184,speculation%1:10:03::,"Overall, although his writings did not influence political or religious debates in England, his influence can be seen in more esoteric forms such as on alchemical experimentation, metaphysical speculation and spiritual contemplation, as well as utopian literature and the development of neologisms."
speculation.NOUN,speculation.NOUN.000185,speculation%1:10:03::,Assessment There is much speculation as to why Porete became such a target and why so much effort was made to put her on trial (the number of consultants gathered to draw up the case against her was unprecedented).
